Transaction_Value,Transaction_Fees,Number_of_Inputs,Number_of_Outputs,Gas_Price,Wallet_Age_Days,Wallet_Balance,Transaction_Velocity,Exchange_Rate,Final_Balance,BMax_BMin_per_NT,Is_Scam,Action,Reward,Predicted_Action
13.82381607457214,11.5022409654549,6,3,44.66963425868957,182,9.888490375446,6.364300608668206,1769.345353212825,0.2090099800405031,35.73269332025043,1,1,-1,1
4.214167083860284,10.33220078778134,10,2,143.7492358121674,59,0.5583248670547906,0.5826351807811574,2050.525774464379,0.1629060113687817,4.580150728617854,1,1,-1,1
4.151130527674243,5.998981637127512,8,4,125.4875444239827,175,2.55870065617687,0.2049031367936898,1791.480461337635,0.004084547597793947,7.212646682975372,1,1,-1,1
7.297142927331144,16.48043690154944,6,2,149.6647742762974,188,2.480186030780002,0.7326792462489959,1908.163757027861,0.08683464925917311,22.5988175605934,1,1,-1,1
6.924004583123574,3.423794890653343,4,3,84.67224949862907,153,6.938760437837256,0.8327543537926476,1982.363660683367,8.741069468258539,4.061065053505848,0,0,1,0
9.841226690417589,3.67330799236229,3,2,79.63574003335144,923,4.270904512839216,1.63092106191839,1838.383119380664,5.185040965475172,9.849903567852959,0,0,1,0
4.402988559515426,2.711242328827245,4,1,76.5980749760527,423,12.96969231895251,1.39900602286171,1795.784246371564,81.1152427780952,3.1598674417544244,0,0,1,0
5.702481092195188,1.823908669251677,1,2,119.6049029591114,297,2.037183596970721,2.2148929184682,1766.296470709864,1.9770352977985228,3.4595707512734384,0,0,1,0
5.358701426370747,4.342495122866055,2,1,58.1387439077925,869,3.792834981785634,4.184246198157901,1650.093591927617,4.0715392024093715,2.134543888257196,0,0,1,0
4.351585286814784,4.458391579280073,4,9,251.3635132076524,176,13.44555092978316,12.45306837309624,1821.390946460501,0.003769459031167226,108.835638226721,1,1,-1,1
21.67004831856113,2.92095696981052,5,9,206.3190050108832,117,3.186593401092751,5.91318554664953,1838.865209947373,0.24688218267357906,140.81929972128182,1,1,-1,1
15.53343321451114,4.434507522898268,10,8,168.8745882069566,76,8.237618413990765,7.586757544962494,1782.472582263551,0.28624785161360805,20.413995304884335,1,1,-1,1
35.25305890044728,2.607926367369397,10,8,127.6284766222065,165,1.539002765337007,10.5259315988328,1645.789664199438,0.14026120864136274,208.67113310666946,1,1,-1,1
26.73887362339313,4.470154161728824,4,3,91.03690759904072,307,10.11561069099626,2.738157980098014,1871.500164334433,13.34302337698053,3.1540462878063464,0,0,1,0
9.76096173249004,2.267140027937735,6,6,171.1814724659203,146,5.993142602931276,5.903371656098575,1792.085629177314,0.13253046186184572,169.2353606808461,1,1,-1,1
8.004440309731867,3.748536624025292,1,2,58.90776185703034,893,2.29565909315002,2.212369499528248,1723.47650983895,1.8465768187515972,4.891842181715284,0,0,1,0
5.270127775695619,2.534513790363516,2,1,66.49765245198124,1494,9.909772632999296,3.998524991878786,1792.414301517824,8.041559170691073,4.973666251817701,0,0,1,0
16.08374810411883,3.410221711208704,5,4,41.49480266785258,199,2.429027081898501,11.70169218348954,1909.444120240486,0.026270235335179838,192.8049940405549,1,1,-1,1
18.1467719838488,2.745611118786311,1,3,73.78855802004747,1081,9.105135873511916,1.485735915750783,1918.396609243827,9.600723132529694,8.13767706135075,0,0,1,0
6.139053902624743,1.919135232252887,1,3,78.59549936112909,472,19.41555502202502,1.425634319095039,1662.220082610476,21.834420724788547,0.510250788423207,0,0,1,0
10.03615683253395,3.204681516026327,4,2,90.4017292571877,434,10.59594537061187,2.017415182561721,1822.318358382569,7.976289136881596,5.990170423735796,0,0,1,0
6.806572254274492,3.143298054144797,3,1,54.1946469845126,271,4.705144694292203,1.482366209683169,1775.264260493636,4.599614090719459,5.388587693822892,0,0,1,0
16.94362665413492,4.245145087366082,4,3,80.65258249694153,596,59.02177673322979,2.512854841764505,1937.923763769992,57.35738433351121,2.2318842062559074,0,0,1,0
7.606457203059434,2.141716221959947,4,3,104.4631243701811,790,10.74669415348179,2.799752740453073,2041.686069290834,3.6046127934777052,8.020190546987294,0,0,1,0
4.79986280363068,2.797414794267348,7,3,171.2958640265734,95,3.941258090902034,2.13374126563841,1831.778866106022,0.0053113558679451275,32.12190294917634,1,1,-1,1
23.89623511656556,2.972325515114858,7,3,171.5122512724498,24,1.659423259867504,11.7769540907527,1772.854229042854,0.07846775520139594,144.96597025997468,1,1,-1,1
12.32148086802371,3.428887829541729,4,1,86.33495660053015,852,21.21583424131482,3.152003991435113,1888.16254231934,19.818173338363945,0.9660519036742149,0,0,1,0
11.8004165668254,1.945764308187872,5,2,96.26509890649297,97,1.491281346984752,12.48592421586919,1846.611580304844,0.11535726134459216,99.99394268984253,1,1,-1,1
6.606585618847307,1.48866958605702,3,7,81.69336965768824,63,5.65265773747818,3.355889982058374,1813.00434874715,0.03141408269983706,24.210072231400463,1,1,-1,1
12.90848082155255,2.831067388620614,10,8,128.4658488973907,95,24.4799416088494,8.075516193683564,1830.611310517676,0.17349243560056904,141.8519372243123,1,1,-1,1
10.13709259832293,5.393528252145861,8,5,136.0839704000699,120,20.91915133722754,9.236321625386427,1691.308327029023,0.024899907601257255,30.980540462208506,1,1,-1,1
4.556327969583923,3.63214263202105,4,1,83.63341217875232,518,5.524484455696921,1.871979299754837,1806.501855780149,5.263754479044338,4.9874274156573835,0,0,1,0
3.238060721401805,1.280586308512816,1,3,72.06528180045069,1447,22.98453923890383,0.4122122899779978,1706.16608194436,21.879261408693313,0.4039816514684308,0,0,1,0
17.43731251497077,7.59775100721362,6,4,137.2044420526971,53,6.354689880276837,1.200986681400694,1881.476400812447,0.3388723215325483,44.35679093441932,1,1,-1,1
5.13838285137236,2.227946806743543,2,5,141.6442744000785,124,2.646154107143607,1.650276721751504,1666.563489228182,0.07532322819915858,5.568085197222263,1,1,-1,1
76.28257816770854,1.982968470162048,10,6,64.9186822312895,75,5.315633922737193,0.990154996608188,1787.994363049483,0.5068161753072822,205.21222914174643,1,1,-1,1
12.79981291977773,4.628302545554797,4,2,92.53229496042516,172,22.42936961736009,0.3544696729911367,1659.067509366421,31.95678900065704,1.45924293610073,0,0,1,0
3.088241995251922,1.948073309798759,8,8,44.14633762235043,33,23.73580333525953,1.229182624380833,1866.724901374832,0.017051513884052738,26.241843132607222,1,1,-1,1
15.2634086124056,5.164358834427024,11,2,116.2773861921447,168,2.47184375503228,1.481151230607662,1575.160461301125,0.07372523339106443,9.620919019143345,1,1,-1,1
5.723028013911819,1.280921984470917,2,3,66.48838731568082,518,18.71328670420622,4.01092589623872,1904.543322604843,66.11941040623985,5.093125511097625,0,0,1,0
20.79942659306639,4.27425830848352,3,3,77.14244822491476,346,11.53869389479812,0.0574839536883225,1877.064562644568,8.684173666436703,5.244517109855419,0,0,1,0
4.614196256613122,4.01935239736747,2,2,93.67067818714315,73,12.06917251385376,1.864877758094137,1710.552184545351,0.00432726230470276,72.2282749169417,1,1,-1,1
6.060040153627657,1.218822152980198,4,1,63.61217296959974,930,20.22710774612851,0.8270215203092774,1853.267598376367,6.068132323838553,2.9262111694497324,0,0,1,0
3.163608388570839,4.118171682340513,4,1,86.5882686633145,827,12.39959809922266,0.6933402561892679,1823.960093591376,10.610646085289448,8.535215366025193,0,0,1,0
1.928434094019316,3.583683646839364,3,2,83.03882187285853,956,15.75543199752805,0.1515872312284323,1830.754938841404,13.885371463840295,5.011107607716365,0,0,1,0
11.62187673707659,3.118003002520626,2,3,93.12837765068956,42,3.504027097646723,2.102638876089651,1686.282645065202,2.9679349441297447,6.58001396626234,0,0,1,0
9.419364030635942,1.365591239111758,2,1,76.84693446645085,384,34.10730585688603,0.5441006609798359,1960.352649960332,45.44127279944034,6.6058922384489,0,0,1,0
6.700536530045055,7.25144203324405,4,3,73.95581785141863,1197,3.292678230663721,0.7392260926001034,1797.06345829089,4.1427992048817215,1.270097247822076,0,0,1,0
6.239155520333754,6.06651752713839,1,2,66.9127422034296,905,20.17891922874671,0.4147818062096361,1846.510189705221,20.650238593868135,1.2574123817058678,0,0,1,0
3.772903669276123,4.706794200461157,3,2,61.62627228875581,368,10.15731077080985,0.2819484631102667,1838.50020586551,9.0279811826529,2.5285953552880085,0,0,1,0
5.079901617235318,3.798606111585916,4,6,61.0933061150252,123,21.11385017212866,0.6734202820140036,1796.064887978872,0.010921464338794755,21.720717569173324,1,1,-1,1
17.07408622471841,4.743504752780535,10,2,127.8255181206009,1,12.11713156743087,0.2563798605593106,1722.230782130547,0.1238654093385818,10.209923958504053,1,1,-1,1
5.620770888908762,4.551719648806728,7,6,61.98684103720623,127,16.25991767749143,2.814529190066091,1902.648962606981,0.025733627926611272,109.93258185723727,1,1,-1,1
5.401982507108221,5.322638335029807,3,2,64.1028895127069,1273,7.911483854927171,3.800885038130218,1795.964331248731,10.34708875232333,1.5200709027214894,0,0,1,0
8.649911880695234,3.360626105847565,1,3,47.94768038316603,567,5.674769847359762,1.198762510749455,1976.968470999559,5.641133455186307,1.4277221491065735,0,0,1,0
3.94562438088028,2.35106626423765,2,3,111.1576604368035,706,5.989841671031322,0.4646833829340645,1767.659852332476,4.519449277850262,0.6454597804005228,0,0,1,0
18.47610629936477,2.387167159375096,4,2,75.7864423357078,825,14.82448376435169,0.7801709098381122,1820.674449793482,7.191733567863752,2.6642060663141542,0,0,1,0
31.524824235965,4.975308309016033,4,1,70.966953234375,493,9.11115932310483,2.160082619630522,1845.689973961029,7.904893323461149,0.6283784987781126,0,0,1,0
22.35876731363886,5.37163746653128,6,4,199.9691263196137,145,1.579742665769922,0.255713753164921,1862.262207309625,0.29530313822169907,30.164148905180816,1,1,-1,1
5.060549167134849,2.758442530312466,2,1,71.3758918910774,432,11.18505762907039,5.131593542165954,1806.306213246833,44.11529067595583,2.6199509122340014,0,0,1,0
13.05478900698555,1.880917608098525,2,1,71.20955231789752,778,44.73118129035483,0.5155190866312304,1663.388633896134,75.28086074129246,0.7297327324495946,0,0,1,0
8.39623804584476,18.61504723103785,9,9,80.33343760200285,193,2.992786404219774,13.38168042615196,1783.239570395856,0.06657146588451822,44.073482883700976,1,1,-1,1
12.68872940621859,2.009964971994454,3,3,57.92300947683461,567,7.287092961989434,0.4651686429414059,1788.176788987005,7.421781058020352,2.424032185153345,0,0,1,0
9.34577635571291,2.939090335693138,2,3,73.97157157976922,1110,28.35100027270245,7.146048395998945,1725.14972303585,21.841421947335427,11.985528027768874,0,0,1,0
12.04292909773027,1.332705206117653,1,2,106.6431535488312,263,35.36169969288442,3.71109153474669,1721.38113698592,22.790984540325642,3.658466257243224,0,0,1,0
4.792535300778035,1.794131921747656,3,2,100.5454823886237,1150,15.21822787052306,3.289811229395089,1597.706536899021,17.73816048639192,4.09989431107351,0,0,1,0
2.934743603531487,1.873681313802492,2,1,51.58018646976161,1368,22.97430761469022,2.577070339675324,1513.720036963989,10.812058011901271,3.9025392168894566,0,0,1,0
5.025098599288302,6.645973370823546,1,2,57.10394807270659,563,9.754852052250556,3.675171746058859,1795.454965650635,11.36541256481621,1.8634894294029718,0,0,1,0
17.0809396809495,3.689795785651787,2,3,102.2694841808179,1282,19.70997417243418,3.515586086163149,1670.855001437128,135.07574633969693,0.5942879917240446,0,0,1,0
7.662345568623128,4.323185489862896,3,3,68.39437759696526,1492,12.36324801595288,0.9785769314076816,1959.146747113213,13.981397341327545,6.014765420712788,0,0,1,0
9.227767490681964,4.590163022784685,2,7,88.1573303999839,118,3.626199701373476,3.305326466215999,1660.291420510015,0.024334922516286973,47.84673617930475,1,1,-1,1
11.92363507125832,4.221986498022839,11,9,100.7136483567585,76,1.577006971010432,2.899321652328972,1734.636349588701,0.05958937393405204,14.757886798007453,1,1,-1,1
15.36487505033942,4.079559006360422,4,1,66.2518931240213,856,33.39721850885977,0.6101863822429933,1754.084661783551,31.196391852133733,4.5381483285288216,0,0,1,0
8.1892099107958,4.082138611308542,3,2,72.46619608007842,504,7.296313977030415,2.038107393077665,1699.8731581883,8.532909293030313,9.301572604207472,0,0,1,0
17.08021870996499,5.932062721519392,2,8,139.4235264932671,43,2.979853055940252,0.9180696767588756,1911.423473455359,0.11599486123256024,24.08447829710159,1,1,-1,1
20.33156470438529,10.67204944156729,8,5,173.4992585844068,90,8.681261255897516,1.435589139998469,1737.37472749057,0.0733450359703658,103.75906580096267,1,1,-1,1
13.89184593377032,4.738588340766846,2,3,118.4939933672402,180,34.61397988018329,2.796874414270008,1696.783608524953,36.38903708187917,11.845331963835969,0,0,1,0
5.654622648259257,1.756682760951367,3,1,45.93909232472787,464,12.81591266350453,6.566322439148656,1705.70707117124,9.824202503901743,5.125064852724875,0,0,1,0
10.7851408552044,6.548936721452424,3,2,77.86768779542558,474,95.8763507767258,3.455056046059724,1860.600493536521,149.09958504720694,2.386459125423245,0,0,1,0
8.269923845219473,4.362124515802558,4,3,99.32237244372814,354,4.468406604543784,2.671178060415873,1771.728266433896,3.9969726657837366,5.148714585660492,0,0,1,0
5.774040898987723,5.815953955529535,11,5,109.6425165224577,189,0.8653970127261373,0.4355019167786426,1803.762313948806,0.021806397762624195,19.084358514600392,1,1,-1,1
10.70578736234754,2.264054349125545,2,2,69.29306126164015,680,7.559329371045188,3.231647391738222,1779.499690085087,9.31857951587925,7.107500339786241,0,0,1,0
5.877923945174512,2.910499949440074,2,1,59.29660079902114,1258,9.935742075694169,1.769729252483963,1790.995172084551,14.013075905464751,3.4812361243452314,0,0,1,0
30.44824809554326,5.507495229789469,9,4,160.819627530958,35,4.015481066860119,1.089466479754895,1838.769745414278,0.27640326980406704,71.14560865337505,1,1,-1,1
13.18589402394249,2.854885904288496,7,2,183.4433176274708,44,22.1303152975056,5.016372981128155,1726.219269600937,0.04212461636569458,136.61149656540104,1,1,-1,1
8.681117515504573,5.052027658902917,3,4,54.31260224434679,167,21.2488655972694,0.1343368979911034,1922.243866138601,0.12911729907447092,19.6252238712001,1,1,-1,1
61.60100270580659,8.863525092797603,8,8,107.2634511731609,192,7.492285094109991,1.065704482145363,1684.992050785109,0.8706948016638899,40.91062551897984,1,1,-1,1
30.35562369374518,4.584125474819143,9,7,117.1308423837727,80,2.074548809794123,10.80130846451934,1797.903676460154,0.3399209634209006,210.59414783844318,1,1,-1,1
6.272615510357594,3.717437576055836,4,1,98.92735256776253,1470,31.57221901940661,2.261621672534828,1846.752057714239,43.662524504323045,8.032380251820634,0,0,1,0
4.718256264279987,2.360997029146883,1,2,83.18731784201275,118,22.69943575316759,1.112428455992972,1718.831039597078,32.70146823067815,4.910457343512093,0,0,1,0
12.04128244264556,6.16639552742884,2,1,47.86789799006995,1346,4.870736331322741,0.2213897719679768,1880.259693280079,4.914330084580341,7.666930629740049,0,0,1,0
12.59745109454271,2.504336048204835,3,1,79.86042945863973,1412,19.46445339957543,0.421449792676058,1836.881740299606,22.727305229581123,4.4302200452585225,0,0,1,0
19.56293376504846,3.493708124887987,3,1,68.35184189184963,403,4.872567506960136,2.079497660947643,1737.293559787366,5.688988384773621,4.798329792340331,0,0,1,0
14.04455722125454,3.13277942827745,2,3,65.86977079253093,1278,3.155465813437509,0.2385800643914283,1768.19161571941,2.5469813396053187,3.996017550421553,0,0,1,0
11.62140918275875,5.271216232317504,4,2,79.25254750039392,149,34.83968686288095,0.6383731719930984,1790.193412504417,40.55815780204219,20.842219756314183,0,0,1,0
30.50091473533645,2.064318256903108,9,3,157.9888711986761,30,5.135074813799172,3.54563666951261,1751.711398669477,0.023004597629941885,21.936539260500176,1,1,-1,1
7.2757479680356,6.891877395890019,2,3,64.90939405324059,1104,15.57296862580818,4.05278695174658,1808.470637024597,11.79513554464883,3.553549862253501,0,0,1,0
16.43976309488075,2.864025673840843,4,8,79.05269225229216,97,1.975119416163306,4.161121074293169,1911.334850915473,0.19777868563648104,24.635539158783224,1,1,-1,1
14.83715952178772,1.780648501349879,6,9,160.5962275839437,4,23.96223701406185,17.57420130146717,1768.676371981468,0.2144886676023774,32.3147594065075,1,1,-1,1
10.47066107989051,3.030416941490196,1,1,122.3987483878623,549,16.32092280969044,0.2484321860872068,1791.357483545047,13.340280381486446,4.774266902320567,0,0,1,0
11.95635849160091,4.246106898317716,7,5,147.6174404107772,10,1.66047943800481,1.295550761680607,1498.584176193432,0.14537547966073366,78.3799771567702,1,1,-1,1
10.95588491998761,2.458937559645419,2,3,108.1025031969949,531,21.927330416789,2.22032445846041,2002.968800534291,29.340586815434254,7.985557961412943,0,0,1,0
4.41337852212247,4.106607575106639,4,5,121.3749234913154,133,5.681579648888762,1.22275291672846,1795.46073293478,0.015160118926271468,26.21150046801451,1,1,-1,1
4.209351041337415,1.973513035840314,4,3,67.98939095196464,655,17.46138802879112,1.480421642661143,1865.162157070339,22.567050868559633,2.296564234669153,0,0,1,0
6.902706234181984,7.769209324334074,5,9,40.02995349364414,45,12.69145945356481,6.232421876239485,1834.459961970878,0.025362644376750735,80.7202897686726,1,1,-1,1
57.81222423337545,2.706371941994678,6,6,144.7272522343919,29,3.672376903759375,2.668545769886184,1847.204855821283,0.09747297343743522,47.32005165647412,1,1,-1,1
38.21672703595173,3.823306676928945,7,9,73.63777768374135,4,11.134426333522,4.546688600775676,1843.039332866603,0.1389697714872207,125.67533063022573,1,1,-1,1
59.9840399380217,5.351619499143049,4,8,108.5415386433254,57,5.564782153897117,4.823118836306488,1764.977080944307,0.012891877491745501,183.01089680624855,1,1,-1,1
19.09915587439937,3.462842905581049,11,4,216.245084738189,175,12.90736303918457,4.458642014739973,1796.644903713574,0.0336372229210745,205.16293040557454,1,1,-1,1
18.36486104309049,2.416759151427044,4,2,56.56610228777767,948,14.76185999325131,1.769510311699955,1711.757530691444,11.633635113782534,10.668266828597755,0,0,1,0
8.198310349106913,3.422802751947304,4,2,31.87485794563931,1224,33.0880521760297,0.7525970578924224,1825.186505696774,25.806268477370647,3.8490813657287135,0,0,1,0
31.69874800818631,3.902736140453837,11,2,162.192389126144,38,4.615867954911372,7.819696633914928,1975.882054446337,0.4300071237628811,169.26680770520983,1,1,-1,1
11.76712600903285,3.836536704760952,4,2,71.47388273071792,535,24.89229708445704,0.1305691627490287,1942.935746604128,20.0711823569293,1.490479677170007,0,0,1,0
16.25657394463842,2.761637463174349,3,1,101.0759161316433,1216,5.440826913928175,1.020496367707498,1755.929799722691,6.636676435358409,4.87718802635134,0,0,1,0
5.047312975576973,8.210628010891238,2,5,174.5801502257812,18,14.52897526584018,0.8376567618742109,1784.794626064549,0.24163588745979137,44.36976120237648,1,1,-1,1
10.80575515972001,2.75133872622469,2,1,76.30035984722714,1053,22.67770290216882,2.738464013033713,1717.738833239996,15.874495572396242,2.0197674173189215,0,0,1,0
9.807061248970774,1.570141202299621,3,2,67.96334821729099,97,11.07471947702776,0.4124944916933296,1828.558253770487,12.25986720039779,9.197806661258921,0,0,1,0
7.583118165259392,2.283007399298988,4,1,52.18518533882123,85,22.76908997334942,1.655079651536387,1658.969902635268,27.870596641641814,12.944060331944872,0,0,1,0
8.35067838753382,2.458219386489568,6,9,127.9925842523089,150,4.946806159501533,3.838237841179365,1729.230859052277,0.05269463461050445,46.20958896624674,1,1,-1,1
15.39392982829981,2.695394383567248,2,1,49.20114887549543,1490,5.940225197121553,1.715179399236664,1971.469583511466,5.78296584291283,1.5410208588157734,0,0,1,0
5.391693825798836,6.597330966734651,1,3,74.31642183425244,1407,6.364405939741293,1.143239163667867,1808.046831385009,8.292942557294552,1.4119973098504262,0,0,1,0
21.10356776524338,10.21708579270947,2,5,77.4485020030111,129,2.428490268574822,1.412019908352683,1873.978067906349,0.06278290792353408,1.9908544375609376,1,1,-1,1
6.676453713858629,5.260866055097515,3,1,91.44467108012527,131,10.83956177181349,1.599337484220097,1954.166843094199,9.849985107820798,1.3526435698318242,0,0,1,0
21.46642179041254,6.182865387522358,1,2,84.46544186427644,1221,7.276311874953383,2.428300691300194,1871.66579630342,30.13372702663496,0.3865155486788372,0,0,1,0
5.187260423020716,8.134152688191868,3,2,85.45667969203704,858,6.322718642788304,0.5625483183722207,1914.779924248336,4.469062753536705,1.9708351839055953,0,0,1,0
27.85831733894281,17.44001929983647,7,8,204.1004592423125,127,3.338734698044611,0.9323100516408152,1914.107441065548,0.11478576198804116,59.69436314530617,1,1,-1,1
4.962055441226236,4.910935466941327,4,4,92.6388348845747,184,1.313086521143517,2.060075300667012,1821.993071548773,0.021543423663938813,25.264908132873877,1,1,-1,1
10.02937631988291,2.363503389791511,1,2,73.63464241656852,1215,14.05703106027965,0.4422131297348235,1798.275757007416,18.34657913107268,6.897753167648846,0,0,1,0
16.61695201284489,3.458587760175669,4,3,80.87314749714785,453,7.190398081266451,2.057220566624741,1813.852536064471,5.53692193590394,5.056190540182343,0,0,1,0
12.84498299194544,1.974409455006969,1,1,48.11191753693471,1025,7.467038721120471,0.4028235962049451,1679.925652946585,8.250566633050981,2.827443666197252,0,0,1,0
3.953114079936811,10.17964050374925,2,4,187.1494881430184,149,2.84033305980258,0.935774182535036,1817.509224414298,0.006420900253597617,19.546692479847003,1,1,-1,1
13.02348431259479,3.336566063237142,11,9,99.9267309719845,35,19.16203832971804,6.86566417308851,1985.174923968199,0.15191993034311657,44.67313553033209,1,1,-1,1
4.025852386684396,2.384051745332459,4,3,72.98393034311619,1058,16.22854423130426,1.405280145941435,1970.059705487799,15.88133744637749,4.642369713558973,0,0,1,0
33.5715352844243,5.832511659762889,1,2,84.22727673032601,1333,5.841995170912252,2.780932460241032,1760.848965512232,3.9968890996972894,1.0221196337494272,0,0,1,0
25.81726887877095,4.591632320890618,1,2,94.40941248920856,109,12.01764173356003,0.1209370710678441,1749.354269369916,42.7056212018547,3.541199822234151,0,0,1,0
12.4523235520422,3.452831358343099,3,3,46.82158668933235,1353,9.618941582713784,1.60952033168142,1787.785845449831,13.609471767820613,4.046014241587944,0,0,1,0
2.270595818780018,3.125396260587683,2,1,103.1776294658014,185,30.56474765622796,0.0997998995212723,1688.505152454836,32.41383122730734,9.34665322599348,0,0,1,0
6.143039683325149,2.460234812973782,2,1,123.6478920487255,273,8.915022767353047,0.1493661892065408,1897.230565980403,6.216043286662799,1.9166828835277037,0,0,1,0
5.606834431661433,5.996045574211584,2,9,134.0945591095867,177,45.07964736124978,4.755986852907795,1801.689647126813,0.09090005578180953,34.53453928936659,1,1,-1,1
23.13114636724994,3.716491074263481,2,1,109.1497187150328,1361,17.02782266856776,2.964360334504876,1934.007761157913,18.58754544836907,1.8544031272998982,0,0,1,0
8.17445913764618,2.946368043812855,1,3,79.31924877404272,765,8.008611984180302,1.237690795800037,1614.046531884047,7.657560808834809,5.3962680592769106,0,0,1,0
11.06358047085349,1.958592043232119,2,1,57.72915711467591,259,31.54655096072696,3.991451628859124,1752.994598193706,64.23552621546045,14.00321622786944,0,0,1,0
7.413740984974273,2.305707639229828,2,1,90.8773397014572,1054,9.392184377503805,1.436657676062796,1743.434444003267,10.195565083996435,0.414749884808641,0,0,1,0
19.28541658190575,1.290220513734739,7,2,194.9189700532689,180,5.402189631491922,2.062871613557534,1836.118374091553,0.3058653634109049,26.868333847081878,1,1,-1,1
4.967009743722979,13.9062767446295,7,4,127.3487540142627,19,1.729249889868463,2.890083222611561,1717.870560010814,0.3168412238032561,55.951984794963934,1,1,-1,1
3.267309769253801,3.417574993335718,3,3,115.6226776558538,192,23.61928724261453,1.306934667049452,1843.885148225475,0.08989771800361389,9.78468096107761,1,1,-1,1
12.7594062679164,3.402544541715308,11,8,102.8830641791962,52,3.267169585696668,1.917999619030801,1847.06810909665,0.2263237735559649,114.07366969096577,1,1,-1,1
7.246629865434004,6.690137055165229,3,7,53.85136909542132,63,38.52293350964865,1.565501358074117,1746.562056282276,0.08605288019594248,47.905606261151135,1,1,-1,1
11.0735844914744,2.430935826296412,7,5,120.9319878515355,69,16.22041447254222,2.554913010151822,1713.848391661763,0.07153890979396298,79.918103722927,1,1,-1,1
5.707129034487098,3.093489998289989,2,1,83.84431910046199,1196,12.94635254095208,0.4372619526857933,1766.575304161035,71.61487427689019,0.4047717172394671,0,0,1,0
9.370506668574295,8.40689566606708,7,9,106.3262036069246,132,2.287041953260393,2.49457520546001,1771.120791472319,0.00461005901759034,15.843785823508407,1,1,-1,1
8.707248021888589,2.192460219735859,1,3,70.13678355772572,588,2.416716416575053,0.7462750851300204,1782.189122870836,3.4462578508483483,12.289856598566425,0,0,1,0
16.14369019969255,5.571210797167471,2,2,34.761576235152,596,13.21774829176032,0.4355257024612673,1770.371282619712,5.917442495169127,4.1432555851690935,0,0,1,0
138.7212352950505,5.373691753517209,9,6,29.61177158586848,5,20.01839719645431,3.061323932451083,1871.995977178554,1.3365772306120591,140.3414886624551,1,1,-1,1
4.943333948991889,5.356080789926176,3,1,87.09249709364634,93,6.451631559115604,2.274627309310295,2017.11168095147,34.14143881054324,3.8716259176141263,0,0,1,0
7.100500986301642,5.471059365317715,11,6,68.97874669175842,113,10.08048640062545,13.984048526066,1873.767935900704,0.05033514313107746,92.18126171582117,1,1,-1,1
10.04197736903936,3.721026770081535,7,4,172.7937592176585,190,9.042894833804894,0.6589169107908304,1929.552216105372,0.16650875377345578,28.199884391381516,1,1,-1,1
11.02146214053646,1.362939845682192,2,3,50.47652127869314,1115,12.54155939749212,1.634545001140423,1684.560863656235,20.045532426520165,1.595848622428428,0,0,1,0
9.697550055631153,3.545259484399708,4,1,81.23273551576312,184,5.143972304557008,0.5764207739580225,1701.922173756975,4.964654534390232,2.5572183603347605,0,0,1,0
5.270680914651056,3.89136172668505,4,2,66.21130440055728,1374,18.58668867171974,2.801216767160218,1851.793153196114,8.92179060434761,2.0546869258937632,0,0,1,0
